vung,ds,du_bao
NYIS,2026-09-01 23:00:00,22583.584272016793
NYIS,2026-09-02 00:00:00,23283.514410477037
NYIS,2026-09-02 01:00:00,22617.192414184625
NYIS,2026-09-02 02:00:00,21685.256749697022
NYIS,2026-09-02 03:00:00,20417.34425415319
NYIS,2026-09-02 04:00:00,19177.406123871064
NYIS,2026-09-02 05:00:00,18319.217049575076
NYIS,2026-09-02 06:00:00,17850.406423408207
NYIS,2026-09-02 07:00:00,17396.17526190576
NYIS,2026-09-02 08:00:00,17128.828840218957
NYIS,2026-09-02 09:00:00,17240.28916895404
NYIS,2026-09-02 10:00:00,17788.8140714709
NYIS,2026-09-02 11:00:00,18452.13828175315
NYIS,2026-09-02 12:00:00,18158.37733918567
NYIS,2026-09-02 13:00:00,18435.228431065247
NYIS,2026-09-02 14:00:00,18546.802876295045
NYIS,2026-09-02 15:00:00,18417.511632338566
NYIS,2026-09-02 16:00:00,18761.121509822075
NYIS,2026-09-02 17:00:00,18731.300733939257
NYIS,2026-09-02 18:00:00,18572.34314993104
NYIS,2026-09-02 19:00:00,18792.82402463418
NYIS,2026-09-02 20:00:00,19350.783526186722
NYIS,2026-09-02 21:00:00,19961.66807134192
NYIS,2026-09-02 22:00:00,20627.29727641427
NYIS,2026-09-02 23:00:00,20964.845401321145
NYIS,2026-09-03 00:00:00,21071.009788752843
NYIS,2026-09-03 01:00:00,21684.440557643306
NYIS,2026-09-03 02:00:00,20744.476602084564
NYIS,2026-09-03 03:00:00,19392.571159055482
NYIS,2026-09-03 04:00:00,18256.49385408687
NYIS,2026-09-03 05:00:00,17498.550816660052
NYIS,2026-09-03 06:00:00,17416.501041997646
NYIS,2026-09-03 07:00:00,16983.26674310249
NYIS,2026-09-03 08:00:00,16656.020557355787
NYIS,2026-09-03 09:00:00,16642.479645516807
NYIS,2026-09-03 10:00:00,17007.206858662943
NYIS,2026-09-03 11:00:00,17823.12564240474
NYIS,2026-09-03 12:00:00,17357.816189637728
NYIS,2026-09-03 13:00:00,17697.13814756716
NYIS,2026-09-03 14:00:00,17690.533427750503
NYIS,2026-09-03 15:00:00,17847.197609797397
NYIS,2026-09-03 16:00:00,18409.958213583228
NYIS,2026-09-03 17:00:00,19254.929503082916
NYIS,2026-09-03 18:00:00,19887.053970225636
NYIS,2026-09-03 19:00:00,20658.947186660327
NYIS,2026-09-03 20:00:00,21450.55411684193
NYIS,2026-09-03 21:00:00,22147.084297314046
NYIS,2026-09-03 22:00:00,22664.911804023868
NYIS,2026-09-03 23:00:00,22736.51475013397
NYIS,2026-09-04 00:00:00,24243.716600377906
NYIS,2026-09-04 01:00:00,23327.02197243684
NYIS,2026-09-04 02:00:00,22614.225785671988
NYIS,2026-09-04 03:00:00,21202.48005241367
NYIS,2026-09-04 04:00:00,19859.880266437867
NYIS,2026-09-04 05:00:00,18776.70690764785
NYIS,2026-09-04 06:00:00,18083.382104591245
NYIS,2026-09-04 07:00:00,17424.228586583144
NYIS,2026-09-04 08:00:00,16941.270585478575
NYIS,2026-09-04 09:00:00,16687.45596721898
NYIS,2026-09-04 10:00:00,17083.113671992593
NYIS,2026-09-04 11:00:00,17853.107608183505
NYIS,2026-09-04 12:00:00,17198.372131978314
NYIS,2026-09-04 13:00:00,17537.312121845538
NYIS,2026-09-04 14:00:00,17790.12836681964
NYIS,2026-09-04 15:00:00,18178.701732979775
NYIS,2026-09-04 16:00:00,18390.548538580468
NYIS,2026-09-04 17:00:00,18845.70051509824
NYIS,2026-09-04 18:00:00,20748.666952008993
NYIS,2026-09-04 19:00:00,21335.969735660805
NYIS,2026-09-04 20:00:00,21812.29047808123
NYIS,2026-09-04 21:00:00,22295.517616143192
NYIS,2026-09-04 22:00:00,22370.18178125364
NYIS,2026-09-04 23:00:00,22310.115065607402
NYIS,2026-09-05 00:00:00,23427.16036680895
NYIS,2026-09-05 01:00:00,22004.68084965283
NYIS,2026-09-05 02:00:00,21279.12835131616
NYIS,2026-09-05 03:00:00,20103.676133826873
NYIS,2026-09-05 04:00:00,18766.273721683123
NYIS,2026-09-05 05:00:00,17571.321232484508
NYIS,2026-09-05 06:00:00,16892.542391725943
NYIS,2026-09-05 07:00:00,16305.311615664177
NYIS,2026-09-05 08:00:00,15895.258179240838
NYIS,2026-09-05 09:00:00,15699.498538817988
NYIS,2026-09-05 10:00:00,15844.141351529386
NYIS,2026-09-05 11:00:00,16360.053932472172
NYIS,2026-09-05 12:00:00,15992.223959415667
NYIS,2026-09-05 13:00:00,16351.059573228926
NYIS,2026-09-05 14:00:00,16586.777072165944
NYIS,2026-09-05 15:00:00,17062.306199299346
NYIS,2026-09-05 16:00:00,17407.95042580529
NYIS,2026-09-05 17:00:00,17728.623055145934
NYIS,2026-09-05 18:00:00,18896.286698702592
NYIS,2026-09-05 19:00:00,18975.540003601738
NYIS,2026-09-05 20:00:00,19065.042988203855
NYIS,2026-09-05 21:00:00,19242.52184851253
NYIS,2026-09-05 22:00:00,19612.24479629558
NYIS,2026-09-05 23:00:00,19754.327777990336
NYIS,2026-09-06 00:00:00,20002.4072028053
NYIS,2026-09-06 01:00:00,20106.69000016719
NYIS,2026-09-06 02:00:00,19443.477839535113
NYIS,2026-09-06 03:00:00,18404.425930313257
NYIS,2026-09-06 04:00:00,17297.870690277472
NYIS,2026-09-06 05:00:00,16208.846402178599
NYIS,2026-09-06 06:00:00,16851.632867555163
NYIS,2026-09-06 07:00:00,15997.35097952001
NYIS,2026-09-06 08:00:00,15474.45265043835
NYIS,2026-09-06 09:00:00,15120.104822297752
NYIS,2026-09-06 10:00:00,15068.322108049222
NYIS,2026-09-06 11:00:00,15273.977990267122
NYIS,2026-09-06 12:00:00,15061.005312924437
NYIS,2026-09-06 13:00:00,15300.087202988994
NYIS,2026-09-06 14:00:00,15567.374921978237
NYIS,2026-09-06 15:00:00,16002.832792725527
NYIS,2026-09-06 16:00:00,16557.273203200508
NYIS,2026-09-06 17:00:00,17162.82205009736
NYIS,2026-09-06 18:00:00,16591.440692793425
NYIS,2026-09-06 19:00:00,16761.928077467142
NYIS,2026-09-06 20:00:00,17001.328015090276
NYIS,2026-09-06 21:00:00,17495.84987470848
NYIS,2026-09-06 22:00:00,18059.981061608327
NYIS,2026-09-06 23:00:00,18445.385896312342
NYIS,2026-09-07 00:00:00,19643.42310740298
PJM,2026-08-31 01:00:00,112111.84175961128
PJM,2026-08-31 02:00:00,108431.87206759938
PJM,2026-08-31 03:00:00,105784.37925551782
PJM,2026-08-31 04:00:00,100737.16952585304
PJM,2026-08-31 05:00:00,97096.92791248136
PJM,2026-08-31 06:00:00,94482.85000109643
PJM,2026-08-31 07:00:00,92843.46547299976
PJM,2026-08-31 08:00:00,90981.47160876686
PJM,2026-08-31 09:00:00,90006.01067760176
PJM,2026-08-31 10:00:00,91016.0032647971
PJM,2026-08-31 11:00:00,93581.71425098478
PJM,2026-08-31 12:00:00,94473.50793570599
PJM,2026-08-31 13:00:00,99409.92637006185
PJM,2026-08-31 14:00:00,100663.91445200951
PJM,2026-08-31 15:00:00,104262.45374221075
PJM,2026-08-31 16:00:00,106897.6571272752
PJM,2026-08-31 17:00:00,109929.12561943097
PJM,2026-08-31 18:00:00,111715.51043039952
PJM,2026-08-31 19:00:00,115810.30321997812
PJM,2026-08-31 20:00:00,117664.74922491924
PJM,2026-08-31 21:00:00,118334.1387229583
PJM,2026-08-31 22:00:00,118924.9805657119
PJM,2026-08-31 23:00:00,120147.95617190762
PJM,2026-09-01 00:00:00,116275.46502396662
PJM,2026-09-01 01:00:00,117930.25794723758
PJM,2026-09-01 02:00:00,116017.04958725275
PJM,2026-09-01 03:00:00,111749.28140766823
PJM,2026-09-01 04:00:00,107113.92711778497
PJM,2026-09-01 05:00:00,102992.43124800292
PJM,2026-09-01 06:00:00,97757.09202776547
PJM,2026-09-01 07:00:00,94351.03359348186
PJM,2026-09-01 08:00:00,92032.95335860515
PJM,2026-09-01 09:00:00,90680.43778166949
PJM,2026-09-01 10:00:00,90654.65867651138
PJM,2026-09-01 11:00:00,93073.36029313883
PJM,2026-09-01 12:00:00,96117.75350810526
PJM,2026-09-01 13:00:00,102484.78893492967
PJM,2026-09-01 14:00:00,109352.92902322327
PJM,2026-09-01 15:00:00,114131.43379050135
PJM,2026-09-01 16:00:00,118906.98720840545
PJM,2026-09-01 17:00:00,125044.58746975695
PJM,2026-09-01 18:00:00,130941.50259126487
PJM,2026-09-01 19:00:00,132828.10029537487
PJM,2026-09-01 20:00:00,135495.53314158286
PJM,2026-09-01 21:00:00,137044.65795871458
PJM,2026-09-01 22:00:00,135601.15197025775
PJM,2026-09-01 23:00:00,134512.45054574718
PJM,2026-09-02 00:00:00,135736.08231210886
PJM,2026-09-02 01:00:00,126509.8367750415
PJM,2026-09-02 02:00:00,121266.82049356913
PJM,2026-09-02 03:00:00,115891.670928365
PJM,2026-09-02 04:00:00,110249.9355587318
PJM,2026-09-02 05:00:00,107194.74892578721
PJM,2026-09-02 06:00:00,102511.36299309492
PJM,2026-09-02 07:00:00,99610.02863008552
PJM,2026-09-02 08:00:00,98009.66873123316
PJM,2026-09-02 09:00:00,97358.98052775838
PJM,2026-09-02 10:00:00,99408.86362591526
PJM,2026-09-02 11:00:00,103472.09595721
PJM,2026-09-02 12:00:00,102309.13201278496
PJM,2026-09-02 13:00:00,104030.72871465811
PJM,2026-09-02 14:00:00,107737.7305361596
PJM,2026-09-02 15:00:00,110351.50874173071
PJM,2026-09-02 16:00:00,113684.92693133155
PJM,2026-09-02 17:00:00,118705.03409728355
PJM,2026-09-02 18:00:00,119646.03474574983
PJM,2026-09-02 19:00:00,123136.57156156012
PJM,2026-09-02 20:00:00,124181.27273917018
PJM,2026-09-02 21:00:00,125967.79927526653
PJM,2026-09-02 22:00:00,128591.02931335432
PJM,2026-09-02 23:00:00,126435.69742945161
PJM,2026-09-03 00:00:00,119686.92888930533
PJM,2026-09-03 01:00:00,120142.05208058626
PJM,2026-09-03 02:00:00,115616.00208723548
PJM,2026-09-03 03:00:00,108468.64317016106
PJM,2026-09-03 04:00:00,103356.39194436735
PJM,2026-09-03 05:00:00,98615.89864386828
PJM,2026-09-03 06:00:00,97910.38394185223
PJM,2026-09-03 07:00:00,96151.36635031941
PJM,2026-09-03 08:00:00,94858.28135604717
PJM,2026-09-03 09:00:00,93828.2928814324
PJM,2026-09-03 10:00:00,95327.3104657407
PJM,2026-09-03 11:00:00,98569.16498658205
PJM,2026-09-03 12:00:00,99894.30738002466
PJM,2026-09-03 13:00:00,102658.46016873562
PJM,2026-09-03 14:00:00,106470.20780550771
PJM,2026-09-03 15:00:00,110029.20136208422
PJM,2026-09-03 16:00:00,120306.71474347594
PJM,2026-09-03 17:00:00,122053.63781112181
PJM,2026-09-03 18:00:00,131019.15031890591
PJM,2026-09-03 19:00:00,130017.37371790566
PJM,2026-09-03 20:00:00,133362.4257577546
PJM,2026-09-03 21:00:00,134958.5186017786
PJM,2026-09-03 22:00:00,131261.75377495258
PJM,2026-09-03 23:00:00,128836.24388006546
PJM,2026-09-04 00:00:00,130646.05979952854
PJM,2026-09-04 01:00:00,126377.76622407309
PJM,2026-09-04 02:00:00,121306.4517529867
PJM,2026-09-04 03:00:00,114238.38987598612
PJM,2026-09-04 04:00:00,109515.44035937735
PJM,2026-09-04 05:00:00,104713.99473088101
PJM,2026-09-04 06:00:00,95994.55820498959
PJM,2026-09-04 07:00:00,93790.67736955374
PJM,2026-09-04 08:00:00,92198.4156495412
PJM,2026-09-04 09:00:00,92052.58480122892
PJM,2026-09-04 10:00:00,94685.8418717031
PJM,2026-09-04 11:00:00,98326.93794001559
PJM,2026-09-04 12:00:00,98362.73727823919
PJM,2026-09-04 13:00:00,101309.44642713055
PJM,2026-09-04 14:00:00,105238.72370840721
PJM,2026-09-04 15:00:00,108666.08427605423
PJM,2026-09-04 16:00:00,111311.53733910393
PJM,2026-09-04 17:00:00,116020.76804769794
PJM,2026-09-04 18:00:00,122440.76701094233
PJM,2026-09-04 19:00:00,124462.1398030272
PJM,2026-09-04 20:00:00,125319.2542897762
PJM,2026-09-04 21:00:00,125975.21546369602
PJM,2026-09-04 22:00:00,125958.23754821689
PJM,2026-09-04 23:00:00,124539.51752065575
PJM,2026-09-05 00:00:00,124676.18072294687
PJM,2026-09-05 01:00:00,120028.84775946132
PJM,2026-09-05 02:00:00,115355.8830571283
PJM,2026-09-05 03:00:00,108342.04027395893
PJM,2026-09-05 04:00:00,102934.09932646646
PJM,2026-09-05 05:00:00,97450.46012550368
PJM,2026-09-05 06:00:00,94946.25945172709
PJM,2026-09-05 07:00:00,91702.93273701743
PJM,2026-09-05 08:00:00,89934.33791989446
PJM,2026-09-05 09:00:00,88909.343878207
PJM,2026-09-05 10:00:00,89908.33027715431
PJM,2026-09-05 11:00:00,91008.94497425738
PJM,2026-09-05 12:00:00,89831.35057705037
PJM,2026-09-05 13:00:00,92657.17634291438
PJM,2026-09-05 14:00:00,96963.54576404137
PJM,2026-09-05 15:00:00,99567.80192932558
PJM,2026-09-05 16:00:00,102579.39809055507
PJM,2026-09-05 17:00:00,105310.42924934762
PJM,2026-09-05 18:00:00,110717.73657500763
PJM,2026-09-05 19:00:00,112860.76169961639
PJM,2026-09-05 20:00:00,114392.77373867072
PJM,2026-09-05 21:00:00,115199.90257753401
PJM,2026-09-05 22:00:00,114454.89909917326
PJM,2026-09-05 23:00:00,112247.10585623496
PJM,2026-09-06 00:00:00,108432.6039973937
PJM,2026-09-06 01:00:00,105990.7962287727
PJM,2026-09-06 02:00:00,102597.49353847247
PJM,2026-09-06 03:00:00,97072.46968047155
PJM,2026-09-06 04:00:00,92274.66403474021
PJM,2026-09-06 05:00:00,87667.0973404446
PJM,2026-09-06 06:00:00,88331.40062705905
PJM,2026-09-06 07:00:00,85582.2564345396
PJM,2026-09-06 08:00:00,82880.6822764641
PJM,2026-09-06 09:00:00,81892.6416262227
PJM,2026-09-06 10:00:00,82274.44418649017
PJM,2026-09-06 11:00:00,83825.06844267847
PJM,2026-09-06 12:00:00,84569.5257137416
PJM,2026-09-06 13:00:00,89071.74822738202
PJM,2026-09-06 14:00:00,92101.23820434438
PJM,2026-09-06 15:00:00,95592.1226031903
PJM,2026-09-06 16:00:00,97775.12538307114
PJM,2026-09-06 17:00:00,100727.71052172425
PJM,2026-09-06 18:00:00,96959.03524306788
PJM,2026-09-06 19:00:00,97026.67633283386
PJM,2026-09-06 20:00:00,97530.80401643187
PJM,2026-09-06 21:00:00,98037.1527963194
PJM,2026-09-06 22:00:00,100557.01583017746
PJM,2026-09-06 23:00:00,100609.73798679592
PJM,2026-09-07 00:00:00,106816.49980217055
